accident_id,city,date,time,day_of_week,location,latitude,longitude,road_type,vehicle_type,weather,light_condition,accident_severity,num_vehicles_involved,num_casualties,speed_limit,traffic_density,weather_temp_c,risk_score,cluster_zone
1177,Chennai,2024-04-23,22:39,Friday,GST Road,-0.9538411027648332,-1.8524137275418069,2,4,0,2,Fatal,0.0105259500298911,2,-0.5096053604618477,0,0.8577237612458065,0.88,2
1178,Chennai,2025-03-13,17:02,Thursday,GST Road,-1.003270357950008,-1.9618483903309407,3,4,0,2,Serious,1.2250586457865735,0,-1.188475734078874,0,1.6074425757055053,0.9,2
1179,Chennai,2024-06-17,19:26,Tuesday,OMR,-1.586456580957157,0.7870499042368734,0,4,0,1,Minor,-1.2040067457267911,1,-0.5096053604618477,2,0.5169424819459427,0.58,3
1180,Chennai,2025-03-29,16:16,Friday,Velachery Main Road,-0.1811268415414481,0.5659001184312968,3,4,3,1,Minor,1.2250586457865735,4,1.5270057603892306,0,0.6873331215958747,0.98,1
1181,Chennai,2024-11-25,14:27,Sunday,Velachery Main Road,-0.1676409028367634,0.4190118240715964,0,4,3,1,Serious,-1.2040067457267911,1,1.5270057603892306,1,0.0398486909261327,0.74,1
1182,Chennai,2025-07-08,11:53,Wednesday,Poonamallee High Road,1.0823910251891995,-0.9117043183096744,0,2,3,0,Minor,-1.2040067457267911,2,0.1692650131551784,0,0.8918018891757934,0.65,0
1183,Chennai,2024-08-05,7:30,Wednesday,Arcot Road,0.6903472291385065,0.3795613538619917,2,4,2,0,Fatal,1.2250586457865735,1,0.1692650131551784,2,1.1303487846856966,0.51,5
1184,Chennai,2024-02-27,10:16,Wednesday,OMR,-1.5600601059796235,0.7380528887283987,0,2,0,0,Serious,0.0105259500298911,1,-0.5096053604618477,2,-0.1646200766537848,0.19,3
1185,Chennai,2023-12-16,4:43,Saturday,GST Road,-1.0032981274634405,-1.994392076400605,2,0,0,2,Minor,0.0105259500298911,3,-1.188475734078874,2,-0.1646200766537848,0.37,2
1186,Chennai,2024-04-28,17:33,Monday,OMR,-1.5803009138601825,0.8143876623053444,1,0,3,0,Fatal,0.0105259500298911,4,1.5270057603892306,0,1.1644269126156834,0.59,3
1187,Chennai,2024-06-16,15:23,Saturday,Anna Salai,0.8683375650798995,0.9976544124462906,1,4,2,0,Minor,0.0105259500298911,0,-1.188475734078874,2,0.0739268188561195,0.46,4
1188,Chennai,2024-11-12,3:11,Friday,Anna Salai,0.861127369025455,1.0558407186313552,2,2,3,2,Minor,-1.2040067457267911,0,-1.188475734078874,0,0.5850987378059153,0.77,4
1189,Chennai,2025-05-14,14:30,Tuesday,OMR,-1.570714802721345,0.7297565653017347,2,4,0,0,Minor,1.2250586457865735,0,-1.188475734078874,1,-2.038917112803035,0.33,3
1190,Chennai,2025-01-17,7:11,Sunday,OMR,-1.642848325362128,0.7314183907090925,2,0,0,0,Minor,1.2250586457865735,1,1.5270057603892306,1,0.1080049467861052,0.11,3
1191,Chennai,2024-01-23,10:44,Monday,Anna Salai,0.9507082029987144,1.1225933803944514,3,0,0,0,Serious,0.0105259500298911,1,1.5270057603892306,0,1.1985050405456703,0.32,4
1192,Chennai,2024-07-14,6:21,Tuesday,Anna Salai,0.8919281653522678,0.9065329933000322,3,2,0,2,Minor,1.2250586457865735,1,-0.5096053604618477,2,0.4147080981559833,0.35,4
1193,Chennai,2024-04-01,17:25,Friday,GST Road,-0.9995758501581986,-1.9453847919915388,0,2,0,2,Fatal,-1.2040067457267911,0,-0.5096053604618477,0,0.2443174585060514,0.55,2
1194,Chennai,2025-10-06,13:19,Sunday,OMR,-1.6626894726143058,0.7394261652167389,0,2,0,2,Minor,-1.2040067457267911,1,-0.5096053604618477,0,0.142083074716092,0.59,3
1195,Chennai,2024-05-16,5:13,Monday,OMR,-1.6306857992799388,0.7490292799768524,2,1,1,1,Fatal,0.0105259500298911,2,-1.188475734078874,0,1.2666612964056416,0.57,3
1196,Chennai,2024-03-25,13:44,Monday,Anna Salai,0.9517783995665648,1.0546499428618836,2,2,0,0,Minor,-1.2040067457267911,2,0.1692650131551784,1,0.6191768657359009,0.07,4
1197,Chennai,2025-09-30,13:47,Friday,Velachery Main Road,-0.1628691225989413,0.6146660346667475,3,4,3,0,Minor,1.2250586457865735,0,1.5270057603892306,0,1.0281144008957384,0.81,1
1198,Chennai,2025-08-09,14:48,Monday,Arcot Road,0.6605368993436824,0.2484024478326622,2,4,3,0,Serious,-1.2040067457267911,1,-1.188475734078874,2,-0.0623856928638266,0.68,5
1199,Chennai,2024-12-27,19:04,Monday,Poonamallee High Road,1.1626605344454275,-0.7568993019397455,1,0,0,2,Minor,-1.2040067457267911,1,1.5270057603892306,2,0.7554893774558459,0.48,0
1200,Chennai,2025-02-21,3:48,Saturday,Poonamallee High Road,1.07763214604542,-0.8908608290575696,2,4,3,0,Serious,1.2250586457865735,0,-0.5096053604618477,2,1.9141457270753848,0.55,0
1201,Chennai,2025-03-12,15:31,Tuesday,Poonamallee High Road,1.051198947206004,-0.9423073460142524,3,4,3,1,Minor,0.0105259500298911,0,-1.188475734078874,2,-0.7098701235335674,0.79,0
1202,Chennai,2024-05-30,16:54,Tuesday,GST Road,-1.0123671979762308,-1.7896396369389145,1,4,0,0,Minor,1.2250586457865735,0,1.5270057603892306,2,0.2443174585060514,0.38,2
1203,Chennai,2024-03-17,17:38,Monday,Anna Salai,0.9741138862358156,1.0677152084251016,2,2,0,0,Minor,0.0105259500298911,1,-1.188475734078874,0,-0.914338891113486,0.46,4
1204,Chennai,2025-04-01,14:37,Monday,Velachery Main Road,-0.1745272728991584,0.3937587373265616,2,4,0,0,Minor,-1.2040067457267911,0,1.5270057603892306,2,0.4828643540159559,0.48,1
1205,Chennai,2024-02-24,22:51,Saturday,Anna Salai,0.9269935770802872,1.0485201071487038,3,2,2,2,Minor,0.0105259500298911,1,1.5270057603892306,0,0.2102393305760646,0.67,4
1206,Chennai,2025-04-17,21:45,Monday,Poonamallee High Road,1.112842258430926,-0.7753545946696206,0,4,3,1,Minor,1.2250586457865735,0,-0.5096053604618477,2,0.3806299702259965,0.83,0
1207,Chennai,2024-03-21,9:43,Tuesday,GST Road,-1.0102564369098708,-1.809514287873982,2,4,0,1,Minor,0.0105259500298911,1,-1.188475734078874,2,0.7214112495258614,0.62,2
1208,Chennai,2025-02-06,10:22,Thursday,OMR,-1.5888740136123298,0.6527060656376428,1,2,0,0,Minor,0.0105259500298911,3,-0.5096053604618477,2,0.7214112495258614,0.19,3
1209,Chennai,2023-11-15,10:41,Thursday,Velachery Main Road,-0.1931460953486515,0.5325728890602388,1,4,0,0,Minor,-1.2040067457267911,0,1.5270057603892306,2,-1.4255108100632818,0.4,1
1210,Chennai,2024-10-25,15:58,Monday,Arcot Road,0.63280604386912,0.1805977202788175,3,4,0,0,Minor,0.0105259500298911,0,-0.5096053604618477,0,0.4147080981559833,0.57,5
1211,Chennai,2025-05-16,13:51,Sunday,Velachery Main Road,-0.1888204719494148,0.4511479799394055,0,4,3,1,Serious,1.2250586457865735,1,-0.5096053604618477,0,-0.471323228023663,0.96,1
1212,Chennai,2024-12-22,23:31,Wednesday,Arcot Road,0.6768098851520624,0.1692569230036403,3,4,3,1,Minor,-1.2040067457267911,1,-0.5096053604618477,0,0.448786226085969,1.0,5
1213,Chennai,2025-09-28,23:48,Wednesday,Arcot Road,0.6613677862616479,0.2263823947379863,2,4,0,1,Serious,-1.2040067457267911,1,0.1692650131551784,0,0.7554893774558459,0.82,5
1214,Chennai,2025-03-04,17:17,Sunday,Arcot Road,0.6692727505964671,0.1811116918111894,1,4,0,1,Minor,0.0105259500298911,1,0.1692650131551784,2,-0.0623856928638266,0.6,5
1215,Chennai,2025-05-12,15:14,Thursday,Velachery Main Road,-0.1580149566040292,0.5404850399209882,2,4,2,0,Minor,0.0105259500298911,1,1.5270057603892306,1,-1.1528857866233906,0.3,1
1216,Chennai,2025-04-03,13:32,Sunday,Velachery Main Road,-0.1325709333110312,0.4483520677718883,2,4,3,1,Minor,0.0105259500298911,3,1.5270057603892306,1,0.4828643540159559,0.67,1
1217,Chennai,2024-01-17,5:39,Saturday,GST Road,-0.97012795288967,-1.833600105482922,3,3,0,1,Minor,0.0105259500298911,3,0.1692650131551784,2,0.448786226085969,0.45,2
1218,Chennai,2024-10-22,11:04,Sunday,Velachery Main Road,-0.2322562524645016,0.4749394613517629,1,4,3,2,Fatal,0.0105259500298911,1,-1.188475734078874,2,0.312473714366024,0.79,1
1219,Chennai,2024-11-15,15:16,Thursday,Velachery Main Road,-0.1597432864048424,0.5955820694846553,2,4,0,0,Fatal,1.2250586457865735,1,-1.188475734078874,0,-1.4255108100632818,0.64,1
1220,Chennai,2024-03-02,13:17,Thursday,Anna Salai,0.8884489890103907,1.021638545210306,0,2,0,2,Serious,-1.2040067457267911,2,-0.5096053604618477,2,-1.7322139614331586,0.39,4
1221,Chennai,2025-06-15,12:45,Friday,Poonamallee High Road,1.058315600538766,-0.8000131304351839,3,4,0,0,Minor,1.2250586457865735,1,-0.5096053604618477,2,0.6873331215958747,0.47,0
1222,Chennai,2024-12-29,16:40,Thursday,OMR,-1.669886985193631,0.7236862078711719,0,4,0,2,Minor,0.0105259500298911,0,-0.5096053604618477,2,0.005770562996147,0.59,3
1223,Chennai,2025-07-25,7:23,Monday,Anna Salai,0.9661902053895188,1.1046200732099485,0,4,0,1,Minor,0.0105259500298911,0,1.5270057603892306,2,-0.1986982045837717,0.69,4
1224,Chennai,2024-01-09,16:08,Saturday,Anna Salai,0.8674538765876766,1.0748291406407453,0,2,0,0,Minor,1.2250586457865735,0,0.1692650131551784,2,-0.3690888442337036,0.2,4
1225,Chennai,2023-11-02,14:28,Saturday,Poonamallee High Road,1.1661691773067704,-0.7959836181211123,2,4,0,2,Minor,-1.2040067457267911,2,1.5270057603892306,2,0.8577237612458065,0.5,0
1226,Chennai,2023-12-13,15:50,Sunday,Velachery Main Road,-0.1120956782610834,0.4643174829426365,3,4,0,1,Serious,0.0105259500298911,2,1.5270057603892306,0,0.5169424819459427,0.83,1
1227,Chennai,2024-06-25,23:26,Tuesday,GST Road,-1.007303881877466,-1.8115605720733996,0,4,0,0,Minor,0.0105259500298911,1,1.5270057603892306,1,-1.698135833503172,0.24,2
1228,Chennai,2024-09-12,21:19,Monday,Poonamallee High Road,1.146006656286579,-0.854041008400477,2,4,0,1,Minor,-1.2040067457267911,2,-1.188475734078874,1,0.448786226085969,0.45,0
1229,Chennai,2025-10-04,15:37,Friday,Velachery Main Road,-0.1242205028860329,0.5014615209360865,2,2,3,1,Minor,1.2250586457865735,1,0.1692650131551784,0,-1.0506514028334313,0.74,1
1230,Chennai,2024-09-07,23:55,Tuesday,Poonamallee High Road,1.0731415574963,-0.8164269721336075,1,4,2,2,Minor,-1.2040067457267911,0,0.1692650131551784,2,1.1303487846856966,0.62,0
1231,Chennai,2024-05-16,14:05,Monday,GST Road,-0.9554509619189347,-1.7700988515078775,0,4,0,1,Serious,-1.2040067457267911,1,0.1692650131551784,0,-0.8461826352535124,0.83,2
1232,Chennai,2024-10-03,17:07,Monday,Arcot Road,0.6591233361805896,0.288831111945237,1,4,0,0,Serious,-1.2040067457267911,1,0.1692650131551784,1,-0.2327763325137585,0.29,5
1233,Chennai,2025-04-13,11:57,Saturday,Anna Salai,0.9685074316558626,1.1266189448683406,2,4,3,2,Fatal,1.2250586457865735,0,-1.188475734078874,1,1.3688956801956025,0.65,4
1234,Chennai,2024-07-18,13:10,Saturday,Poonamallee High Road,1.094870073887054,-0.8203828636336408,3,4,3,2,Minor,-1.2040067457267911,3,-0.5096053604618477,1,-1.391432682133295,0.69,0
1235,Chennai,2025-09-23,6:19,Friday,Poonamallee High Road,1.1023609185198615,-0.6970313119869238,2,2,0,2,Minor,0.0105259500298911,0,0.1692650131551784,2,1.0962706567557097,0.27,0
1236,Chennai,2025-04-11,16:08,Friday,Poonamallee High Road,1.1611022909359356,-0.9314289652642478,3,4,2,1,Minor,0.0105259500298911,0,-1.188475734078874,0,0.2783955864360371,0.76,0
1237,Chennai,2025-01-13,10:43,Sunday,Arcot Road,0.6625169205708595,0.2630321438881909,3,3,0,0,Minor,0.0105259500298911,0,1.5270057603892306,2,0.1761612026460789,0.17,5
1238,Chennai,2025-10-13,17:54,Monday,Anna Salai,0.9043341072283712,1.0165422822334231,1,4,0,1,Serious,1.2250586457865735,1,-1.188475734078874,0,-0.3690888442337036,0.77,4
1239,Chennai,2024-08-08,4:50,Thursday,Velachery Main Road,-0.1454763803106616,0.4613992309081108,1,4,0,0,Minor,1.2250586457865735,2,1.5270057603892306,0,-0.914338891113486,0.65,1
1240,Chennai,2025-08-01,17:10,Friday,OMR,-1.588599706294804,0.6833896846556431,3,4,0,2,Minor,1.2250586457865735,1,0.1692650131551784,1,-0.1305419487237991,0.49,3
1241,Chennai,2024-04-12,16:33,Sunday,Velachery Main Road,-0.2026598459025957,0.5972277257475457,3,2,0,0,Serious,1.2250586457865735,1,1.5270057603892306,0,-0.607635739743608,0.42,1
1242,Chennai,2025-05-27,15:46,Thursday,Arcot Road,0.6300115573904549,0.3569101088387546,0,4,0,0,Serious,-1.2040067457267911,0,1.5270057603892306,2,0.0739268188561195,0.35,5
1243,Chennai,2023-11-20,14:42,Monday,GST Road,-1.0092253234383135,-1.923559878164048,3,2,0,1,Minor,1.2250586457865735,0,-1.188475734078874,0,2.2208488784452616,0.65,2
1244,Chennai,2024-08-09,22:52,Sunday,Arcot Road,0.6495033081219311,0.201244880572161,2,4,0,0,Serious,-1.2040067457267911,1,-1.188475734078874,1,0.7895675053858328,0.31,5
1245,Chennai,2023-11-05,15:06,Monday,GST Road,-0.925747303761172,-1.8544202229628568,0,1,0,0,Minor,1.2250586457865735,3,1.5270057603892306,1,2.186770750515275,0.15,2
1246,Chennai,2023-11-17,14:05,Monday,Velachery Main Road,-0.1510011325488693,0.4600762692464425,3,4,0,0,Minor,-1.2040067457267911,3,1.5270057603892306,2,-0.1986982045837717,0.47,1
1247,Chennai,2024-07-27,11:04,Sunday,Anna Salai,0.8729025981646024,1.0663195458558947,2,2,0,0,Minor,0.0105259500298911,1,1.5270057603892306,2,0.8236456333158196,0.13,4
1248,Chennai,2025-10-23,20:55,Tuesday,GST Road,-1.0047737290789338,-1.8115688267393744,1,2,0,0,Minor,-1.2040067457267911,5,0.1692650131551784,2,-1.391432682133295,0.13,2
1249,Chennai,2025-08-18,13:51,Monday,GST Road,-0.9274756451104892,-1.9707919209177664,3,2,0,0,Serious,1.2250586457865735,0,0.1692650131551784,1,-0.5735576118136223,0.19,2
1250,Chennai,2024-04-20,15:56,Thursday,Poonamallee High Road,1.0517753257463598,-0.920795994599349,2,2,0,1,Minor,-1.2040067457267911,2,0.1692650131551784,2,0.4828643540159559,0.35,0
1251,Chennai,2023-12-18,15:32,Monday,OMR,-1.5884804561988104,0.7162165335475005,3,4,3,2,Fatal,0.0105259500298911,2,0.1692650131551784,0,0.2443174585060514,1.0,3
1252,Chennai,2024-01-22,12:47,Sunday,Anna Salai,0.8671939006760391,1.099135194932891,3,4,0,1,Minor,-1.2040067457267911,1,0.1692650131551784,0,1.0281144008957384,0.85,4
1253,Chennai,2024-07-15,14:11,Saturday,Anna Salai,0.9252790245494428,1.1107438453079002,1,4,0,1,Fatal,0.0105259500298911,1,1.5270057603892306,1,0.7554893774558459,0.57,4
1254,Chennai,2025-03-28,13:25,Wednesday,Velachery Main Road,-0.1258145422790837,0.4473065212876453,0,1,0,0,Serious,1.2250586457865735,2,-1.188475734078874,2,-1.221042042483363,0.13,1
1255,Chennai,2025-04-30,16:27,Saturday,Anna Salai,0.9012153186360696,0.9247666332986296,3,4,3,1,Minor,1.2250586457865735,1,0.1692650131551784,0,-0.8121045073235268,1.0,4
1256,Chennai,2023-11-14,23:51,Monday,GST Road,-0.9270596554371362,-1.9549578174931448,3,4,3,2,Minor,0.0105259500298911,1,-1.188475734078874,2,0.1761612026460789,0.74,2
1257,Chennai,2025-01-27,7:44,Friday,GST Road,-0.9879815235468282,-1.8228781765824944,2,4,0,0,Fatal,1.2250586457865735,1,1.5270057603892306,0,0.7554893774558459,0.64,2
1258,Chennai,2025-09-15,17:44,Sunday,Anna Salai,0.9270061910508348,0.9004067379534934,2,4,0,0,Serious,1.2250586457865735,0,0.1692650131551784,1,-0.7439482514635543,0.28,4
1259,Chennai,2025-05-23,17:09,Monday,OMR,-1.589093757662097,0.5948005215034284,3,0,2,1,Minor,0.0105259500298911,1,-1.188475734078874,1,-0.3690888442337036,0.28,3
1260,Chennai,2025-09-24,15:03,Wednesday,Velachery Main Road,-0.1883039234501509,0.6323612472316008,2,4,0,2,Minor,-1.2040067457267911,2,-0.5096053604618477,1,-0.5394794838836355,0.57,1
1261,Chennai,2024-09-23,17:15,Wednesday,Anna Salai,0.8853476768997346,1.0081785002266337,2,4,2,1,Serious,-1.2040067457267911,1,1.5270057603892306,2,-1.9366827290130777,0.6,4
1262,Chennai,2024-07-21,17:51,Tuesday,OMR,-1.5832347998109595,0.6618066939286346,2,2,0,0,Minor,-1.2040067457267911,0,-1.188475734078874,0,2.152692622585288,0.35,3
1263,Chennai,2025-08-06,23:37,Saturday,Anna Salai,0.9515435883905596,1.1268534606004177,3,4,0,2,Fatal,1.2250586457865735,0,-0.5096053604618477,2,0.4147080981559833,0.59,4
1264,Chennai,2024-08-09,17:32,Saturday,Velachery Main Road,-0.1319079156415307,0.5901891978484669,2,2,2,2,Minor,-1.2040067457267911,1,0.1692650131551784,2,-1.1188076586934037,0.44,1
1265,Chennai,2024-06-01,23:42,Saturday,Poonamallee High Road,1.152800499441862,-0.8772272134704532,2,4,3,1,Fatal,0.0105259500298911,0,-0.5096053604618477,1,-1.6299795776431991,0.61,0
1266,Chennai,2024-10-24,16:40,Saturday,GST Road,-0.9280760870902792,-1.9310667788257323,2,4,3,0,Serious,-1.2040067457267911,2,-0.5096053604618477,1,0.448786226085969,0.57,2
1267,Chennai,2024-12-24,6:49,Monday,Poonamallee High Road,1.0532243221070157,-0.760349718690659,2,0,0,0,Minor,1.2250586457865735,0,-0.5096053604618477,2,0.9940362729657516,0.23,0
1268,Chennai,2025-04-19,17:00,Saturday,GST Road,-0.96970487075624,-1.9479359771783484,3,4,3,2,Serious,1.2250586457865735,0,0.1692650131551784,1,0.4828643540159559,0.61,2
1269,Chennai,2025-04-05,14:02,Wednesday,Arcot Road,0.6745848829950307,0.3688070947492911,2,2,0,2,Minor,0.0105259500298911,1,-1.188475734078874,2,1.1644269126156834,0.42,5
1270,Chennai,2024-10-24,0:46,Monday,Arcot Road,0.6270977913925052,0.2002608683580412,3,2,0,2,Minor,1.2250586457865735,2,1.5270057603892306,2,-0.5054013559536487,0.47,5
1271,Chennai,2024-01-29,13:38,Wednesday,Poonamallee High Road,1.069386377054948,-0.8146971855275922,2,4,0,1,Serious,0.0105259500298911,2,1.5270057603892306,0,-1.1528857866233906,0.72,0
1272,Chennai,2024-10-17,21:45,Saturday,Poonamallee High Road,1.0643415882273075,-0.8683106847108185,3,4,0,1,Serious,-1.2040067457267911,0,1.5270057603892306,0,1.3688956801956025,0.75,0
1273,Chennai,2025-04-23,6:00,Friday,GST Road,-0.9355913781777812,-1.892354505825159,1,4,0,0,Serious,0.0105259500298911,0,-0.5096053604618477,2,-0.0283075649338398,0.39,2
1274,Chennai,2024-08-03,0:01,Sunday,Velachery Main Road,-0.2049052954353778,0.5137774524414691,1,2,0,1,Serious,0.0105259500298911,2,-0.5096053604618477,2,-2.0729952407330225,0.36,1
1275,Chennai,2025-03-19,16:26,Tuesday,Anna Salai,0.8996412945130821,1.012530074601748,3,4,3,1,Serious,-1.2040067457267911,1,-0.5096053604618477,0,0.9258800171057778,1.0,4
1276,Chennai,2025-10-21,7:29,Friday,Anna Salai,0.9450067909732546,0.91873807539174,3,4,0,0,Minor,1.2250586457865735,1,-0.5096053604618477,0,0.6191768657359009,0.55,4
1277,Chennai,2024-02-07,11:21,Friday,Anna Salai,0.916981902625519,1.1302381515049584,1,2,0,1,Minor,-1.2040067457267911,0,1.5270057603892306,2,-1.0165732749034444,0.48,4
1278,Chennai,2024-04-09,15:41,Monday,Anna Salai,0.9178858850827836,0.9867825454848612,2,4,3,2,Minor,1.2250586457865735,1,0.1692650131551784,1,-1.186963914553376,0.64,4
1279,Chennai,2024-08-06,10:57,Sunday,OMR,-1.6678612893011526,0.8269294546770863,2,4,0,0,Minor,0.0105259500298911,2,-0.5096053604618477,1,0.7214112495258614,0.25,3
1280,Chennai,2023-11-25,20:13,Tuesday,Anna Salai,0.8574864135766914,0.9648541340222508,0,2,0,1,Minor,-1.2040067457267911,0,-0.5096053604618477,2,-0.1986982045837717,0.49,4
1281,Chennai,2025-10-23,19:20,Sunday,OMR,-1.5702060135333742,0.6577832131147323,3,2,0,1,Minor,-1.2040067457267911,1,-1.188475734078874,1,-0.9824951469734586,0.31,3
1282,Chennai,2025-10-24,0:08,Friday,OMR,-1.6342601701725554,0.8155223509639209,2,2,0,0,Minor,-1.2040067457267911,1,-0.5096053604618477,0,-0.7439482514635543,0.44,3
1283,Chennai,2024-01-30,16:50,Friday,Arcot Road,0.6623563625340095,0.1860679258166319,1,4,0,0,Minor,1.2250586457865735,2,1.5270057603892306,0,-1.561823321783227,0.55,5
1284,Chennai,2024-08-21,12:24,Tuesday,Velachery Main Road,-0.2324244431489433,0.4001165725159844,1,2,3,0,Fatal,-1.2040067457267911,2,-0.5096053604618477,2,-0.0964638207938123,0.44,1
1285,Chennai,2024-09-04,20:52,Thursday,Arcot Road,0.5836530855984734,0.265970141333011,1,2,0,1,Minor,-1.2040067457267911,2,-1.188475734078874,2,-0.8121045073235268,0.4,5
1286,Chennai,2024-04-28,9:16,Saturday,Velachery Main Road,-0.2275722349903345,0.6116980717052161,3,4,0,1,Minor,-1.2040067457267911,4,-1.188475734078874,1,-1.561823321783227,0.44,1
1287,Chennai,2025-07-02,7:22,Tuesday,GST Road,-0.9600611022015308,-1.9776974974899393,1,4,1,2,Minor,0.0105259500298911,1,-0.5096053604618477,1,1.4370519360555736,0.49,2
1288,Chennai,2025-05-26,13:36,Wednesday,Anna Salai,0.877726081392385,0.9135817038216336,1,1,0,1,Fatal,-1.2040067457267911,1,-1.188475734078874,2,0.6191768657359009,0.43,4
1289,Chennai,2025-05-25,11:19,Thursday,Velachery Main Road,-0.1386165969318604,0.4001923656755554,2,4,0,0,Minor,-1.2040067457267911,0,1.5270057603892306,1,-0.8802607631834993,0.28,1
1290,Chennai,2025-06-01,12:00,Saturday,Arcot Road,0.6195875736070786,0.1828414696487305,0,3,0,0,Fatal,-1.2040067457267911,0,0.1692650131551784,0,1.1303487846856966,0.43,5
1291,Chennai,2023-12-07,13:35,Thursday,OMR,-1.5879160089214808,0.7050098795563905,3,4,0,0,Minor,0.0105259500298911,1,-1.188475734078874,0,-0.6757919956035805,0.64,3
1292,Chennai,2024-07-06,12:03,Monday,GST Road,-0.9974962495941484,-1.938185392736724,0,2,0,0,Fatal,0.0105259500298911,0,-0.5096053604618477,2,-1.6299795776431991,0.22,2
1293,Chennai,2025-02-15,20:16,Saturday,OMR,-1.5711521495829228,0.7803696258653344,0,3,3,1,Minor,1.2250586457865735,1,1.5270057603892306,0,0.6532549936658878,0.86,3
1294,Chennai,2023-11-20,23:10,Tuesday,OMR,-1.6660714074068428,0.6011175804970713,2,2,0,2,Minor,1.2250586457865735,0,-1.188475734078874,2,-1.221042042483363,0.42,3
1295,Chennai,2024-08-12,6:02,Monday,Poonamallee High Road,1.0913662230789316,-0.7748472838665509,0,4,0,2,Minor,0.0105259500298911,0,-0.5096053604618477,0,0.9599581450357648,0.79,0
1296,Chennai,2025-08-21,0:12,Thursday,Velachery Main Road,-0.1212888143821193,0.581530796401556,3,4,3,2,Fatal,-1.2040067457267911,1,-0.5096053604618477,2,-0.471323228023663,0.74,1
1297,Chennai,2024-11-13,14:49,Saturday,Velachery Main Road,-0.1225864498373381,0.590528634230834,2,2,3,0,Minor,-1.2040067457267911,1,-0.5096053604618477,1,0.9599581450357648,0.26,1
1298,Chennai,2025-07-28,23:20,Friday,OMR,-1.6522324801191703,0.7256571259509786,1,4,0,1,Serious,1.2250586457865735,0,1.5270057603892306,0,0.3806299702259965,0.76,3
1299,Chennai,2025-09-16,15:12,Sunday,Velachery Main Road,-0.1273144215951727,0.4583877249766908,1,2,1,0,Serious,0.0105259500298911,2,-0.5096053604618477,1,0.9258800171057778,0.09,1
1300,Chennai,2024-01-21,19:35,Monday,Poonamallee High Road,1.044106386646784,-0.923036192687176,1,4,2,1,Minor,-1.2040067457267911,4,-1.188475734078874,0,-0.7780263793935399,0.77,0
1301,Chennai,2025-03-31,13:20,Thursday,GST Road,-0.9714436713467012,-1.9789623278719912,1,4,3,2,Serious,-1.2040067457267911,1,0.1692650131551784,0,0.0739268188561195,1.0,2
1302,Chennai,2025-10-16,5:50,Tuesday,GST Road,-0.9891558701067008,-1.8153522460043927,2,4,2,1,Serious,0.0105259500298911,0,1.5270057603892306,1,1.6415207036354922,0.51,2
1303,Chennai,2024-08-21,11:39,Monday,OMR,-1.6034198827916806,0.6545551794562694,3,4,3,0,Serious,0.0105259500298911,0,1.5270057603892306,2,0.2443174585060514,0.6,3
1304,Chennai,2024-08-05,9:19,Tuesday,Poonamallee High Road,1.0618007847707027,-0.7814318793488924,1,4,0,2,Serious,1.2250586457865735,1,1.5270057603892306,1,0.448786226085969,0.55,0
1305,Chennai,2024-10-04,18:18,Saturday,GST Road,-0.9139511047153064,-1.9112703477535449,1,2,0,0,Serious,1.2250586457865735,0,0.1692650131551784,2,-0.8121045073235268,0.14,2
1306,Chennai,2024-06-24,10:05,Saturday,GST Road,-0.9881733300764404,-1.967936428947371,1,4,0,2,Minor,-1.2040067457267911,1,0.1692650131551784,0,-1.7322139614331586,0.85,2
1307,Chennai,2025-08-01,5:59,Friday,GST Road,-1.0055526155124677,-1.8160265154527304,0,4,0,1,Serious,-1.2040067457267911,1,0.1692650131551784,2,-1.1188076586934037,0.64,2
1308,Chennai,2025-01-30,15:45,Sunday,OMR,-1.5996222308468289,0.8176091676277327,2,2,0,2,Fatal,1.2250586457865735,0,0.1692650131551784,2,3.175036460484879,0.42,3
1309,Chennai,2024-07-25,11:54,Tuesday,OMR,-1.5882465852831351,0.7288545475621747,3,4,0,1,Serious,-1.2040067457267911,0,0.1692650131551784,0,0.8577237612458065,0.79,3
1310,Chennai,2024-08-20,16:15,Wednesday,GST Road,-0.9456763310845616,-1.831422417398174,3,1,0,0,Serious,0.0105259500298911,1,0.1692650131551784,0,-1.4255108100632818,0.48,2
1311,Chennai,2024-08-14,22:24,Thursday,Arcot Road,0.5911524204397001,0.1758817297857437,1,4,0,2,Minor,1.2250586457865735,3,-1.188475734078874,2,1.0621925288257252,0.56,5
1312,Chennai,2024-01-12,1:37,Wednesday,GST Road,-1.031928189048426,-1.809716631171581,3,4,3,0,Fatal,-1.2040067457267911,1,-1.188475734078874,0,-2.141151496592995,0.78,2
1313,Chennai,2025-05-08,15:54,Sunday,Poonamallee High Road,1.115418210395161,-0.7753642875998001,1,1,0,0,Serious,-1.2040067457267911,1,-1.188475734078874,2,-1.561823321783227,0.23,0
1314,Chennai,2025-07-16,17:15,Friday,OMR,-1.5611422629338008,0.7530270388766448,2,4,0,1,Minor,1.2250586457865735,0,-1.188475734078874,2,-2.2093077524529674,0.65,3
1315,Chennai,2024-07-29,17:32,Tuesday,GST Road,-0.9851804340332064,-1.9383114575435976,3,2,3,0,Minor,0.0105259500298911,2,-1.188475734078874,2,0.9258800171057778,0.36,2
